t,x,y,yaw,v
11.1000,24.5090,15.4011,1.458799,0.8831
11.1200,24.5112,15.4201,1.458799,0.9531
11.1400,24.5134,15.4404,1.458799,1.0231
11.1600,24.5159,15.4621,1.458799,1.0931
11.1800,24.5185,15.4853,1.458799,1.1631
11.2000,24.5212,15.5098,1.458799,1.2331
11.2200,24.5242,15.5357,1.458799,1.3031
11.2400,24.5272,15.5630,1.458799,1.3731
11.2600,24.5304,15.5916,1.458799,1.4431
11.2800,24.5338,15.6217,1.458799,1.5131
11.3000,24.5374,15.6532,1.458799,1.5831
11.3200,24.5411,15.6860,1.458799,1.6531
11.3400,24.5449,15.7203,1.458799,1.7231
11.3600,24.5489,15.7559,1.458799,1.7931
11.3800,24.5531,15.7929,1.458799,1.8631
11.4000,24.5574,15.8314,1.458799,1.9331
11.4200,24.5619,15.8712,1.458799,2.0031
11.4400,24.5665,15.9124,1.458799,2.0731
11.4600,24.5713,15.9550,1.458799,2.1431
11.4800,24.5763,15.9990,1.458799,2.2131
11.5000,24.5814,16.0443,1.458799,2.2831
11.5200,24.5866,16.0911,1.458799,2.3531
11.5400,24.5920,16.1393,1.458799,2.4231
11.5600,24.5976,16.1888,1.458799,2.4931
11.5800,24.6033,16.2398,1.458799,2.5631
11.6000,24.6092,16.2921,1.458799,2.6331
11.6200,24.6153,16.3458,1.458799,2.7031
11.6400,24.6215,16.4009,1.458799,2.7731
11.6600,24.6278,16.4574,1.458799,2.8431
11.6800,24.6343,16.5153,1.458799,2.9131
11.7000,24.6410,16.5746,1.458799,2.9831
11.7200,24.6478,16.6353,1.458799,3.0531
11.7400,24.6548,16.6974,1.458799,3.1231
11.7600,24.6619,16.7608,1.458799,3.1931
11.7800,24.6692,16.8257,1.458799,3.2631
11.8000,24.6767,16.8919,1.458799,3.3331
11.8200,24.6843,16.9596,1.458799,3.4031
11.8400,24.6921,17.0286,1.458799,3.4731
11.8600,24.7000,17.0990,1.458799,3.5431
11.8800,24.7081,17.1708,1.458799,3.6131
11.9000,24.7163,17.2440,1.458799,3.6831
11.9200,24.7247,17.3186,1.458799,3.7531
11.9400,24.7332,17.3946,1.458799,3.8231
11.9600,24.7419,17.4720,1.458799,3.8931
11.9800,24.7508,17.5508,1.458799,3.9631
12.0000,24.7598,17.6309,1.458799,4.0331
12.0200,24.7690,17.7125,1.458799,4.1031
12.0400,24.7783,17.7954,1.458799,4.1731
12.0600,24.7878,17.8797,1.458799,4.2431
12.0800,24.7974,17.9655,1.458799,4.3131
12.1000,24.8072,18.0526,1.458799,4.3831
12.1200,24.8172,18.1411,1.458799,4.4531
12.1400,24.8273,18.2310,1.458799,4.5231
12.1600,24.8376,18.3223,1.458799,4.5931
12.1800,24.8480,18.4149,1.458799,4.6631
12.2000,24.8586,18.5090,1.458799,4.7331
12.2200,24.8693,18.6045,1.458799,4.8031
12.2400,24.8802,18.7013,1.458799,4.8731
12.2600,24.8912,18.7996,1.458799,4.9431
12.2800,24.9024,18.8992,1.458799,5.0131
12.3000,24.9138,19.0002,1.458799,5.0831
12.3200,24.9253,19.1026,1.458799,5.1531
12.3400,24.9370,19.2064,1.458799,5.2231
12.3600,24.9488,19.3116,1.458799,5.2931
12.3800,24.9608,19.4182,1.458799,5.3631
12.4000,24.9730,19.5262,1.458799,5.4331
12.4200,24.9853,19.6356,1.458799,5.5031
12.4400,24.9977,19.7464,1.458799,5.5731
12.4600,24.9042,18.9145,1.947492,0.0000
12.4800,24.9042,18.9145,1.947492,0.0000
12.5000,24.9039,18.9150,1.947492,0.0300
12.5200,24.9035,18.9161,1.947492,0.0578
12.5400,24.9029,18.9177,1.947492,0.0850
12.5600,24.9021,18.9198,1.947492,0.1116
12.5800,24.9011,18.9223,1.947492,0.1376
12.6000,24.8999,18.9253,1.947492,0.1629
12.6200,24.8985,18.9288,1.947492,0.1877
12.6400,24.8969,18.9328,1.947492,0.2119
12.6600,24.8952,18.9372,1.947492,0.2356
12.6800,24.8933,18.9420,1.947492,0.2587
12.7000,24.8912,18.9472,1.947492,0.2812
12.7200,24.8890,18.9528,1.947492,0.3032
12.7400,24.8866,18.9589,1.947492,0.3247
12.7600,24.8840,18.9653,1.947492,0.3457
12.7800,24.8813,18.9721,1.947492,0.3662
12.8000,24.8785,18.9793,1.947492,0.3862
12.8200,24.8755,18.9868,1.947492,0.4057
12.8400,24.8724,18.9947,1.947492,0.4248
12.8600,24.8691,19.0030,1.947492,0.4434
12.8800,24.8657,19.0116,1.947492,0.4615
12.9000,24.8622,19.0205,1.947492,0.4792
12.9200,24.8586,19.0297,1.947492,0.4965
12.9400,24.8548,19.0393,1.947492,0.5133
12.9600,24.8509,19.0491,1.947492,0.5298
12.9800,24.8469,19.0593,1.947492,0.5458
13.0000,24.8427,19.0697,1.947492,0.5614
13.0200,24.8385,19.0804,1.947492,0.5767
13.0400,24.8341,19.0914,1.947492,0.5915
13.0600,24.8297,19.1027,1.947492,0.6060
13.0800,24.8251,19.1142,1.947492,0.6202
13.1000,24.8205,19.1260,1.947492,0.6339
13.1200,24.8157,19.1381,1.947492,0.6473
13.1400,24.8108,19.1504,1.947492,0.6604
13.1600,24.8059,19.1629,1.947492,0.6731
13.1800,24.8004,19.1767,1.947492,0.7431
13.2000,24.7944,19.1918,1.947492,0.8131
13.2200,24.7879,19.2082,1.947492,0.8831
13.2400,24.7809,19.2260,1.947492,0.9531
13.2600,24.7734,19.2450,1.947492,1.0231
13.2800,24.7654,19.2653,1.947492,1.0931
13.3000,24.7568,19.2870,1.947492,1.1631
13.3200,24.7477,19.3099,1.947492,1.2331
13.3400,24.7381,19.3341,1.947492,1.3031
13.3600,24.7280,19.3597,1.947492,1.3731
13.3800,24.7174,19.3865,1.947492,1.4431
13.4000,24.7063,19.4146,1.947492,1.5131
13.4200,24.6946,19.4441,1.947492,1.5831
13.4400,24.6825,19.4748,1.947492,1.6531
13.4600,24.6698,19.5069,1.947492,1.7231
13.4800,24.6566,19.5402,1.947492,1.7931
13.5000,24.6429,19.5749,1.947492,1.8631
13.5200,24.6287,19.6108,1.947492,1.9331
13.5400,24.6139,19.6481,1.947492,2.0031
13.5600,24.5987,19.6866,1.947492,2.0731
13.5800,24.5829,19.7265,1.947492,2.1431
13.6000,24.5666,19.7677,1.947492,2.2131
13.6200,24.5498,19.8101,1.947492,2.2831
13.6400,24.5325,19.8539,1.947492,2.3531
13.6600,24.5147,19.8989,1.947492,2.4231
13.6800,24.4964,19.9453,1.947492,2.4931
13.7000,24.4775,19.9930,1.947492,2.5631
13.7200,24.4581,20.0419,1.947492,2.6331
13.7400,24.4383,20.0922,1.947492,2.7031
13.7600,24.4179,20.1438,1.947492,2.7731
13.7800,24.3969,20.1967,1.947492,2.8431
13.8000,24.3755,20.2508,1.947492,2.9131
13.8200,24.3536,20.3063,1.947492,2.9831
13.8400,24.3311,20.3631,1.947492,3.0531
13.8600,24.3081,20.4212,1.947492,3.1231
13.8800,24.2846,20.4806,1.947492,3.1931
13.9000,24.2606,20.5413,1.947492,3.2631
13.9200,24.2361,20.6033,1.947492,3.3331
13.9400,24.2111,20.6665,1.947492,3.4031
13.9600,24.1855,20.7311,1.947492,3.4731
13.9800,24.1594,20.7970,1.947492,3.5431
14.0000,24.1329,20.8642,1.947492,3.6131
14.0200,24.1058,20.9327,1.947492,3.6831
14.0400,24.0781,21.0025,1.947492,3.7531
14.0600,24.0500,21.0736,1.947492,3.8231
14.0800,24.0214,21.1460,1.947492,3.8931
14.1000,23.9922,21.2197,1.947492,3.9631
14.1200,23.9626,21.2947,1.947492,4.0331
14.1400,23.9324,21.3711,1.947492,4.1031
14.1600,23.9017,21.4487,1.947492,4.1731
14.1800,23.8704,21.5276,1.947492,4.2431
14.2000,23.8387,21.6078,1.947492,4.3131
14.2200,23.8065,21.6893,1.947492,4.3831
14.2400,23.7737,21.7721,1.947492,4.4531
14.2600,23.7404,21.8562,1.947492,4.5231
14.2800,23.7066,21.9417,1.947492,4.5931
14.3000,23.6723,22.0284,1.947492,4.6631
14.3200,23.6375,22.1164,1.947492,4.7331
14.3400,23.6022,22.2057,1.947492,4.8031
14.3600,23.5663,22.2964,1.947492,4.8731
14.3800,23.5300,22.3883,1.947492,4.9431
14.4000,23.4931,22.4815,1.947492,5.0131
14.4200,23.4557,22.5761,1.947492,5.0831
14.4400,23.4178,22.6719,1.947492,5.1531
14.4600,23.3793,22.7690,1.947492,5.2231
14.4800,23.3404,22.8675,1.947492,5.2931
14.5000,23.3009,22.9672,1.947492,5.3631
14.5200,23.2610,23.0683,1.947492,5.4331
14.5400,23.2205,23.1706,1.947492,5.5031
14.5600,23.1795,23.2743,1.947492,5.5731
14.5800,23.1380,23.3792,1.947492,5.6431
14.6000,23.0959,23.4855,1.947492,5.7131
14.6200,23.0534,23.5930,1.947492,5.7831
14.6400,23.0103,23.7019,1.947492,5.8531
14.6600,22.9667,23.8120,1.947492,5.9231
14.6800,22.9227,23.9235,1.947492,5.9931
14.7000,22.8780,24.0363,1.947492,6.0631
14.7200,22.8329,24.1503,1.947492,6.1331
14.7400,22.7873,24.2657,1.947492,6.2031
14.7600,22.7411,24.3823,1.947492,6.2728
14.7800,22.6945,24.5003,1.947492,6.3407
14.8000,22.6474,24.6194,1.947492,6.4072
14.8200,22.5997,24.7398,1.947492,6.4721
14.8400,22.5517,24.8613,1.947492,6.5355
14.8600,22.5031,24.9840,1.947492,6.5975
14.8800,22.4541,25.1079,1.947492,6.6580
14.9000,22.4047,25.2328,1.947492,6.7172
14.9200,22.3549,25.3588,1.947492,6.7750
14.9400,22.3046,25.4858,1.947492,6.8315
14.9600,22.2540,25.6139,1.947492,6.8868
14.9800,22.2029,25.7430,1.947492,6.9407
15.0000,22.1514,25.8731,1.947492,6.9934
15.0200,22.0996,26.0041,1.947492,7.0450
15.0400,22.0474,26.1360,1.947492,7.0953
15.0600,21.9948,26.2689,1.947492,7.1445
15.0800,21.9419,26.4027,1.947492,7.1926
15.1000,21.8887,26.5373,1.947492,7.2396
15.1200,21.8351,26.6728,1.947492,7.2855
15.1400,21.7811,26.8091,1.947492,7.3303
15.1600,21.7269,26.9463,1.947492,7.3741
15.1800,21.6723,27.0842,1.947492,7.4170
15.2000,21.6174,27.2229,1.947492,7.4588
15.2200,21.5623,27.3624,1.947492,7.4997
15.2400,21.5068,27.5026,1.947492,7.5397
15.2600,21.4510,27.6436,1.947492,7.5787
15.2800,21.3950,27.7852,1.947492,7.6169
15.3000,21.3387,27.9276,1.947492,7.6542
15.3200,21.2821,28.0706,1.947492,7.6906
15.3400,21.2253,28.2143,1.947492,7.7262
15.3600,21.1682,28.3586,1.947492,7.7610
15.3800,21.1108,28.5036,1.947492,7.7950
15.4000,21.0532,28.6492,1.947492,7.8282
15.4200,20.9954,28.7954,1.947492,7.8607
15.4400,20.9373,28.9422,1.947492,7.8924
15.4600,20.8791,29.0895,1.947492,7.9234
15.4800,20.8205,29.2374,1.947492,7.9537
15.5000,20.7618,29.3859,1.947492,7.9833
15.5200,20.7029,29.5347,1.947492,8.0000
15.5400,20.6441,29.6835,1.947492,8.0000
15.5600,20.5852,29.8323,1.947492,8.0000
15.5800,20.5264,29.9810,1.947492,8.0000
15.6000,20.4675,30.1298,1.947492,8.0000
15.6200,20.4087,30.2786,1.947492,8.0000
15.6400,20.3498,30.4274,1.947492,8.0000
15.6600,20.2910,30.5762,1.947492,8.0000
15.6800,20.2321,30.7249,1.947492,8.0000
15.7000,20.1732,30.8737,1.947492,8.0000
15.7200,20.1144,31.0225,1.947492,8.0000
15.7400,20.0555,31.1713,1.947492,8.0000
15.7600,19.9967,31.3201,1.947492,8.0000
15.7800,19.9378,31.4688,1.947492,8.0000
15.8000,19.8790,31.6176,1.947492,8.0000
15.8200,19.8201,31.7664,1.947492,8.0000
15.8400,19.7613,31.9152,1.947492,8.0000
15.8600,19.7024,32.0640,1.947492,8.0000
15.8800,19.6435,32.2128,1.947492,8.0000
15.9000,19.5847,32.3615,1.947492,8.0000
15.9200,19.5258,32.5103,1.947492,8.0000
15.9400,19.4670,32.6591,1.947492,8.0000
15.9600,19.4081,32.8079,1.947492,8.0000
15.9800,19.3493,32.9567,1.947492,8.0000
16.0000,19.2904,33.1054,1.947492,8.0000
16.0200,19.2316,33.2542,1.947492,8.0000
16.0400,19.1727,33.4030,1.947492,8.0000
16.0600,19.1138,33.5518,1.947492,8.0000
16.0800,19.0550,33.7006,1.947492,8.0000
16.1000,18.9961,33.8494,1.947492,8.0000
16.1200,18.9373,33.9981,1.947492,8.0000
16.1400,18.8784,34.1469,1.947492,8.0000
16.1600,18.8196,34.2957,1.947492,8.0000
16.1800,18.7607,34.4445,1.947492,8.0000
16.2000,18.7018,34.5933,1.947492,8.0000
16.2200,18.6430,34.7420,1.947492,8.0000
16.2400,18.5841,34.8908,1.947492,8.0000
16.2600,18.5253,35.0396,1.947492,8.0000
16.2800,18.4664,35.1884,1.947492,8.0000
16.3000,18.4076,35.3372,1.947492,8.0000
16.3200,18.3487,35.4860,1.947492,8.0000
16.3400,18.2899,35.6347,1.947492,8.0000
16.3600,18.2310,35.7835,1.947492,8.0000
16.3800,18.1721,35.9323,1.947492,8.0000
16.4000,18.1133,36.0811,1.947492,8.0000
16.4200,18.0544,36.2299,1.947492,8.0000
16.4400,17.9956,36.3786,1.947492,8.0000
16.4600,17.9367,36.5274,1.947492,8.0000
16.4800,17.8779,36.6762,1.947492,8.0000
16.5000,17.8190,36.8250,1.947492,8.0000
16.5200,17.7602,36.9738,1.947492,8.0000
16.5400,17.7013,37.1226,1.947492,8.0000
16.5600,17.6424,37.2713,1.947492,8.0000
16.5800,17.5836,37.4201,1.947492,8.0000
16.6000,17.5247,37.5689,1.947492,8.0000
16.6200,17.4659,37.7177,1.947492,8.0000
16.6400,17.4070,37.8665,1.947492,8.0000
16.6600,17.3482,38.0152,1.947492,8.0000
16.6800,17.2893,38.1640,1.947492,8.0000
16.7000,17.2304,38.3128,1.947492,8.0000
16.7200,17.1716,38.4616,1.947492,8.0000
16.7400,17.1127,38.6104,1.947492,8.0000
16.7600,17.0539,38.7592,1.947492,8.0000
16.7800,16.9950,38.9079,1.947492,8.0000
16.8000,16.9362,39.0567,1.947492,8.0000
16.8200,16.8773,39.2055,1.947492,8.0000
16.8400,16.8185,39.3543,1.947492,8.0000
16.8600,16.7596,39.5031,1.947492,8.0000
16.8800,16.7007,39.6518,1.947492,8.0000
16.9000,16.6419,39.8006,1.947492,8.0000
16.9200,16.5830,39.9494,1.947492,8.0000
16.9400,16.5242,40.0982,1.947492,8.0000
16.9600,16.4653,40.2470,1.947492,8.0000
16.9800,16.4065,40.3957,1.947492,8.0000
17.0000,16.3476,40.5445,1.947492,8.0000
17.0200,16.2888,40.6933,1.947492,8.0000
17.0400,16.2299,40.8421,1.947492,8.0000
17.0600,16.1710,40.9909,1.947492,8.0000
17.0800,16.1122,41.1397,1.947492,8.0000
17.1000,16.0533,41.2884,1.947492,8.0000
17.1200,15.9945,41.4372,1.947492,8.0000
17.1400,15.9356,41.5860,1.947492,8.0000
17.1600,15.8768,41.7348,1.947492,8.0000
17.1800,15.8179,41.8836,1.947492,8.0000
17.2000,15.7591,42.0323,1.947492,8.0000
17.2200,15.7002,42.1811,1.947492,8.0000
17.2400,15.6413,42.3299,1.947492,8.0000
17.2600,15.5825,42.4787,1.947492,8.0000
17.2800,15.5236,42.6275,1.947492,8.0000
17.3000,15.4648,42.7763,1.947492,8.0000
17.3200,15.4059,42.9250,1.947492,8.0000
17.3400,15.3471,43.0738,1.947492,8.0000
17.3600,15.2882,43.2226,1.947492,8.0000
17.3800,15.2293,43.3714,1.947492,8.0000
17.4000,15.1705,43.5202,1.947492,8.0000
17.4200,15.1116,43.6689,1.947492,8.0000
17.4400,15.0528,43.8177,1.947492,8.0000
17.4600,14.9939,43.9665,1.947492,8.0000
17.4800,14.9351,44.1153,1.947492,8.0000
17.5000,14.8762,44.2641,1.947492,8.0000
17.5200,14.8174,44.4129,1.947492,8.0000
17.5400,14.7585,44.5616,1.947492,8.0000
17.5600,14.6996,44.7104,1.947492,8.0000
17.5800,14.6408,44.8592,1.947492,8.0000
17.6000,14.5819,45.0080,1.947492,8.0000
17.6200,14.5231,45.1568,1.947492,8.0000
17.6400,14.4642,45.3055,1.947492,8.0000
17.6600,14.4054,45.4543,1.947492,8.0000
17.6800,14.3465,45.6031,1.947492,8.0000
17.7000,14.2877,45.7519,1.947492,8.0000
17.7200,14.2288,45.9007,1.947492,8.0000
17.7400,14.1699,46.0495,1.947492,8.0000
17.7600,14.1111,46.1982,1.947492,8.0000
17.7800,14.0522,46.3470,1.947492,8.0000
17.8000,13.9934,46.4958,1.947492,8.0000
17.8200,13.9345,46.6446,1.947492,8.0000
17.8400,13.8757,46.7934,1.947492,8.0000
17.8600,13.8168,46.9421,1.947492,8.0000
17.8800,13.7580,47.0909,1.947492,8.0000
17.9000,13.6991,47.2397,1.947492,8.0000
17.9200,13.6402,47.3885,1.947492,8.0000
17.9400,13.5814,47.5373,1.947492,8.0000
17.9600,13.5225,47.6860,1.947492,8.0000
17.9800,13.4637,47.8348,1.947492,8.0000
18.0000,13.4048,47.9836,1.947492,8.0000
18.0200,13.3460,48.1324,1.947492,8.0000
18.0400,13.2871,48.2812,1.947492,8.0000
18.0600,13.2282,48.4300,1.947492,8.0000
18.0800,13.1694,48.5787,1.947492,8.0000
18.1000,13.1105,48.7275,1.947492,8.0000
18.1200,13.0517,48.8763,1.947492,8.0000
18.1400,12.9928,49.0251,1.947492,8.0000
18.1600,12.9340,49.1739,1.947492,8.0000
18.1800,12.8751,49.3226,1.947492,8.0000
18.2000,12.8163,49.4714,1.947492,8.0000
18.2200,12.7574,49.6202,1.947492,8.0000
18.2400,12.6985,49.7690,1.947492,8.0000
18.2600,12.6397,49.9178,1.947492,8.0000
18.2800,12.5808,50.0666,1.947492,8.0000
18.3000,12.5220,50.2153,1.947492,8.0000
18.3200,12.4631,50.3641,1.947492,8.0000
18.3400,12.4043,50.5129,1.947492,8.0000
18.3600,12.3454,50.6617,1.947492,8.0000
18.3800,12.2866,50.8105,1.947492,8.0000
18.4000,12.2277,50.9592,1.947492,8.0000
18.4200,12.1688,51.1080,1.947492,8.0000
18.4400,12.1100,51.2568,1.947492,8.0000
18.4600,12.0511,51.4056,1.947492,8.0000
18.4800,11.9923,51.5544,1.947492,8.0000
18.5000,11.9334,51.7032,1.947492,8.0000
18.5200,11.8746,51.8519,1.947492,8.0000
18.5400,11.8157,52.0007,1.947492,8.0000
18.5600,11.7569,52.1495,1.947492,8.0000
18.5800,11.6980,52.2983,1.947492,8.0000
18.6000,11.6391,52.4471,1.947492,8.0000
18.6200,11.5803,52.5958,1.947492,8.0000
18.6400,11.5214,52.7446,1.947492,8.0000
18.6600,11.4626,52.8934,1.947492,8.0000
18.6800,11.4037,53.0422,1.947492,8.0000
18.7000,11.3449,53.1910,1.947492,8.0000
18.7200,11.2860,53.3398,1.947492,8.0000
18.7400,11.2271,53.4885,1.947492,8.0000
18.7600,11.1683,53.6373,1.947492,8.0000
18.7800,11.1094,53.7861,1.947492,8.0000
18.8000,11.0506,53.9349,1.947492,8.0000
18.8200,10.9917,54.0837,1.947492,8.0000
18.8400,10.9329,54.2324,1.947492,8.0000
18.8600,10.8740,54.3812,1.947492,8.0000
18.8800,10.8152,54.5300,1.947492,8.0000
18.9000,10.7563,54.6788,1.947492,8.0000
18.9200,10.6974,54.8276,1.947492,8.0000
18.9400,10.6386,54.9764,1.947492,8.0000
18.9600,10.5797,55.1251,1.947492,8.0000
18.9800,10.5209,55.2739,1.947492,8.0000
19.0000,10.4620,55.4227,1.947492,8.0000
19.0200,10.4032,55.5715,1.947492,8.0000
19.0400,10.3443,55.7203,1.947492,8.0000
19.0600,10.2855,55.8690,1.947492,8.0000
19.0800,10.2266,56.0178,1.947492,8.0000
19.1000,10.1677,56.1666,1.947492,8.0000
19.1200,10.1089,56.3154,1.947492,8.0000
19.1400,10.0500,56.4642,1.947492,8.0000
19.1600,9.9912,56.6129,1.947492,8.0000
19.1800,9.9323,56.7617,1.947492,8.0000
19.2000,9.8735,56.9105,1.947492,8.0000
19.2200,9.8146,57.0593,1.947492,8.0000
19.2400,9.7557,57.2081,1.947492,8.0000
19.2600,9.6969,57.3569,1.947492,8.0000
19.2800,9.6380,57.5056,1.947492,8.0000
19.3000,9.5792,57.6544,1.947492,8.0000
19.3200,9.5203,57.8032,1.947492,8.0000
19.3400,9.4615,57.9520,1.947492,8.0000
19.3600,9.4026,58.1008,1.947492,8.0000
19.3800,9.3438,58.2495,1.947492,8.0000
19.4000,9.2849,58.3983,1.947492,8.0000
19.4200,9.2260,58.5471,1.947492,8.0000
19.4400,9.1672,58.6959,1.947492,8.0000
19.4600,9.1083,58.8447,1.947492,8.0000
19.4800,9.0495,58.9935,1.947492,8.0000
19.5000,8.9906,59.1422,1.947492,8.0000
19.5200,8.9318,59.2910,1.947492,8.0000
19.5400,8.8729,59.4398,1.947492,8.0000
19.5600,8.8141,59.5886,1.947492,8.0000
19.5800,8.7552,59.7374,1.947492,8.0000
19.6000,8.6963,59.8861,1.947492,8.0000
19.6200,8.9869,59.1515,2.436184,0.0000
19.6400,8.9865,59.1519,2.436184,0.0300
19.6600,8.9856,59.1527,2.436184,0.0578
19.6800,8.9843,59.1538,2.436184,0.0850
19.7000,8.9826,59.1552,2.436184,0.1116
19.7200,8.9805,59.1570,2.436184,0.1376
19.7400,8.9780,59.1591,2.436184,0.1629
19.7600,8.9752,59.1616,2.436184,0.1877
19.7800,8.9720,59.1643,2.436184,0.2119
19.8000,8.9684,59.1674,2.436184,0.2356
19.8200,8.9644,59.1707,2.436184,0.2587
19.8400,8.9601,59.1744,2.436184,0.2812
19.8600,8.9555,59.1783,2.436184,0.3032
19.8800,8.9506,59.1825,2.436184,0.3247
19.9000,8.9453,59.1870,2.436184,0.3457
19.9200,8.9397,59.1917,2.436184,0.3662
19.9400,8.9339,59.1967,2.436184,0.3862
19.9600,8.9277,59.2020,2.436184,0.4057
19.9800,8.9212,59.2075,2.436184,0.4248
20.0000,8.9145,59.2133,2.436184,0.4434
20.0200,8.9074,59.2192,2.436184,0.4615
20.0400,8.9001,59.2255,2.436184,0.4792
20.0600,8.8926,59.2319,2.436184,0.4965
20.0800,8.8848,59.2386,2.436184,0.5133
20.1000,8.8767,59.2454,2.436184,0.5298
20.1200,8.8684,59.2525,2.436184,0.5458
20.1400,8.8598,59.2598,2.436184,0.5614
20.1600,8.8511,59.2673,2.436184,0.5767
20.1800,8.8420,59.2749,2.436184,0.5915
20.2000,8.8328,59.2828,2.436184,0.6060
20.2200,8.8234,59.2908,2.436184,0.6202
20.2400,8.8137,59.2990,2.436184,0.6339
20.2600,8.8039,59.3074,2.436184,0.6473
20.2800,8.7938,59.3160,2.436184,0.6604
20.3000,8.7836,59.3247,2.436184,0.6731
20.3200,8.7731,59.3336,2.436184,0.6856
20.3400,8.7616,59.3434,2.436184,0.7556
20.3600,8.7490,59.3541,2.436184,0.8256
20.3800,8.7354,59.3657,2.436184,0.8956
20.4000,8.7207,59.3783,2.436184,0.9656
20.4200,8.7049,59.3917,2.436184,1.0356
20.4400,8.6881,59.4060,2.436184,1.1056
20.4600,8.6702,59.4213,2.436184,1.1756
20.4800,8.6512,59.4374,2.436184,1.2456
20.5000,8.6312,59.4545,2.436184,1.3156
20.5200,8.6101,59.4724,2.436184,1.3856
20.5400,8.5879,59.4913,2.436184,1.4556
20.5600,8.5647,59.5111,2.436184,1.5256
20.5800,8.5404,59.5318,2.436184,1.5956
20.6000,8.5151,59.5534,2.436184,1.6656
20.6200,8.4886,59.5759,2.436184,1.7356
20.6400,8.4611,59.5993,2.436184,1.8056
20.6600,8.4326,59.6236,2.436184,1.8756
20.6800,8.4030,59.6488,2.436184,1.9456
20.7000,8.3723,59.6750,2.436184,2.0156
20.7200,8.3405,59.7020,2.436184,2.0856
20.7400,8.3077,59.7300,2.436184,2.1556
20.7600,8.2738,59.7588,2.436184,2.2256
20.7800,8.2388,59.7886,2.436184,2.2956
20.8000,8.2028,59.8193,2.436184,2.3656
20.8200,8.1657,59.8509,2.436184,2.4356
20.8400,8.1276,59.8833,2.436184,2.5056
20.8600,8.0884,59.9167,2.436184,2.5756
20.8800,8.0481,59.9510,2.436184,2.6456
20.9000,8.0067,59.9863,2.436184,2.7156
20.9200,8.6876,59.4065,1.947492,0.0000
20.9400,8.6876,59.4065,1.947492,0.0000
20.9600,8.6874,59.4070,1.947492,0.0300
20.9800,8.6870,59.4081,1.947492,0.0578
21.0000,8.6863,59.4097,1.947492,0.0850
21.0200,8.6855,59.4117,1.947492,0.1116
21.0400,8.6845,59.4143,1.947492,0.1376
21.0600,8.6833,59.4173,1.947492,0.1629
21.0800,8.6819,59.4208,1.947492,0.1877
21.1000,8.6804,59.4248,1.947492,0.2119
21.1200,8.6786,59.4291,1.947492,0.2356
21.1400,8.6767,59.4340,1.947492,0.2587
21.1600,8.6747,59.4392,1.947492,0.2812
21.1800,8.6724,59.4448,1.947492,0.3032
21.2000,8.6700,59.4509,1.947492,0.3247
21.2200,8.6675,59.4573,1.947492,0.3457
21.2400,8.6648,59.4641,1.947492,0.3662
21.2600,8.6620,59.4713,1.947492,0.3862
21.2800,8.6590,59.4788,1.947492,0.4057
21.3000,8.6558,59.4867,1.947492,0.4248
21.3200,8.6526,59.4950,1.947492,0.4434
21.3400,8.6492,59.5036,1.947492,0.4615
21.3600,8.6457,59.5125,1.947492,0.4792
21.3800,8.6420,59.5217,1.947492,0.4965
21.4000,8.6382,59.5313,1.947492,0.5133
21.4200,8.6343,59.5411,1.947492,0.5298
21.4400,8.6303,59.5513,1.947492,0.5458
21.4600,8.6262,59.5617,1.947492,0.5614
21.4800,8.6219,59.5724,1.947492,0.5767
21.5000,8.6176,59.5834,1.947492,0.5915
21.5200,8.6131,59.5947,1.947492,0.6060
21.5400,8.6086,59.6062,1.947492,0.6202
21.5600,8.6039,59.6180,1.947492,0.6339
21.5800,8.5991,59.6301,1.947492,0.6473
21.6000,8.5943,59.6423,1.947492,0.6604
21.6200,8.5893,59.6549,1.947492,0.6731
21.6400,8.5839,59.6687,1.947492,0.7431
21.6600,8.5779,59.6838,1.947492,0.8131
21.6800,8.5714,59.7002,1.947492,0.8831
21.7000,8.5644,59.7180,1.947492,0.9531
21.7200,8.5568,59.7370,1.947492,1.0231
21.7400,8.5488,59.7573,1.947492,1.0931
21.7600,8.5402,59.7789,1.947492,1.1631
21.7800,8.5312,59.8019,1.947492,1.2331
21.8000,8.5216,59.8261,1.947492,1.3031
21.8200,8.5115,59.8516,1.947492,1.3731
21.8400,8.5009,59.8785,1.947492,1.4431
21.8600,8.4897,59.9066,1.947492,1.5131
21.8800,8.4781,59.9361,1.947492,1.5831
21.9000,8.4659,59.9668,1.947492,1.6531
21.9200,8.4533,59.9989,1.947492,1.7231
21.9400,8.7895,59.1488,2.436184,0.0000
21.9600,8.7895,59.1488,2.436184,0.0000
21.9800,8.7891,59.1492,2.436184,0.0300
22.0000,8.7882,59.1500,2.436184,0.0578
22.0200,8.7869,59.1511,2.436184,0.0850
22.0400,8.7852,59.1525,2.436184,0.1116
22.0600,8.7831,59.1543,2.436184,0.1376
22.0800,8.7806,59.1564,2.436184,0.1629
22.1000,8.7778,59.1588,2.436184,0.1877
22.1200,8.7745,59.1616,2.436184,0.2119
22.1400,8.7709,59.1646,2.436184,0.2356
22.1600,8.7670,59.1680,2.436184,0.2587
22.1800,8.7627,59.1716,2.436184,0.2812
22.2000,8.7581,59.1756,2.436184,0.3032
22.2200,8.7532,59.1798,2.436184,0.3247
22.2400,8.7479,59.1843,2.436184,0.3457
22.2600,8.7423,59.1890,2.436184,0.3662
