t,x,y,yaw,v
11.1400,36.5751,47.7335,0.971270,5.2000
11.1600,36.6338,47.8193,0.971270,5.2000
11.1800,36.6925,47.9052,0.971270,5.2000
11.2000,36.7512,47.9911,0.971270,5.2000
11.2200,36.8098,48.0769,0.971270,5.2000
11.2400,36.8685,48.1628,0.971270,5.2000
11.2600,36.9272,48.2487,0.971270,5.2000
11.2800,36.9859,48.3345,0.971270,5.2000
11.3000,37.0446,48.4204,0.971270,5.2000
11.3200,37.1033,48.5063,0.971270,5.2000
11.3400,37.1619,48.5921,0.971270,5.2000
11.3600,37.2206,48.6780,0.971270,5.2000
11.3800,37.2793,48.7638,0.971270,5.2000
11.4000,37.3380,48.8497,0.971270,5.2000
11.4200,37.3967,48.9356,0.971270,5.2000
11.4400,37.4554,49.0214,0.971270,5.2000
11.4600,37.5140,49.1073,0.971270,5.2000
11.4800,37.5727,49.1932,0.971270,5.2000
11.5000,37.6314,49.2790,0.971270,5.2000
11.5200,37.6901,49.3649,0.971270,5.2000
11.5400,37.7488,49.4507,0.971270,5.2000
11.5600,37.8074,49.5366,0.971270,5.2000
11.5800,37.8661,49.6225,0.971270,5.2000
11.6000,37.9248,49.7083,0.971270,5.2000
11.6200,37.9835,49.7942,0.971270,5.2000
11.6400,38.0422,49.8801,0.971270,5.2000
11.6600,38.1009,49.9659,0.971270,5.2000
11.6800,38.1595,50.0518,0.971270,5.2000
11.7000,38.2182,50.1376,0.971270,5.2000
11.7200,38.2769,50.2235,0.971270,5.2000
11.7400,38.3356,50.3094,0.971270,5.2000
11.7600,38.3943,50.3952,0.971270,5.2000
11.7800,38.4529,50.4811,0.971270,5.2000
11.8000,38.5116,50.5670,0.971270,5.2000
11.8200,38.5703,50.6528,0.971270,5.2000
11.8400,38.6290,50.7387,0.971270,5.2000
11.8600,38.6877,50.8245,0.971270,5.2000
11.8800,38.7464,50.9104,0.971270,5.2000
11.9000,38.8050,50.9963,0.971270,5.2000
11.9200,38.8637,51.0821,0.971270,5.2000
11.9400,38.9224,51.1680,0.971270,5.2000
11.9600,38.9811,51.2539,0.971270,5.2000
11.9800,39.0398,51.3397,0.971270,5.2000
12.0000,39.0985,51.4256,0.971270,5.2000
12.0200,39.1571,51.5114,0.971270,5.2000
12.0400,39.2158,51.5973,0.971270,5.2000
12.0600,39.2745,51.6832,0.971270,5.2000
12.0800,39.3332,51.7690,0.971270,5.2000
12.1000,39.3919,51.8549,0.971270,5.2000
12.1200,39.4505,51.9408,0.971270,5.2000
12.1400,39.5092,52.0266,0.971270,5.2000
12.1600,39.5679,52.1125,0.971270,5.2000
12.1800,39.6266,52.1983,0.971270,5.2000
12.2000,39.6853,52.2842,0.971270,5.2000
12.2200,39.7440,52.3701,0.971270,5.2000
12.2400,39.8026,52.4559,0.971270,5.2000
12.2600,39.8613,52.5418,0.971270,5.2000
12.2800,39.9200,52.6277,0.971270,5.2000
12.3000,39.9787,52.7135,0.971270,5.2000
12.3200,40.0374,52.7994,0.971270,5.2000
12.3400,40.0960,52.8853,0.971270,5.2000
12.3600,40.1547,52.9711,0.971270,5.2000
12.3800,40.2134,53.0570,0.971270,5.2000
12.4000,40.2721,53.1428,0.971270,5.2000
12.4200,40.3308,53.2287,0.971270,5.2000
12.4400,40.3895,53.3146,0.971270,5.2000
12.4600,40.4481,53.4004,0.971270,5.2000
12.4800,40.5068,53.4863,0.971270,5.2000
12.5000,40.5655,53.5722,0.971270,5.2000
12.5200,40.6242,53.6580,0.971270,5.2000
12.5400,40.6829,53.7439,0.971270,5.2000
12.5600,40.7416,53.8297,0.971270,5.2000
12.5800,40.8002,53.9156,0.971270,5.2000
12.6000,40.8589,54.0015,0.971270,5.2000
12.6200,40.9176,54.0873,0.971270,5.2000
12.6400,40.9763,54.1732,0.971270,5.2000
12.6600,41.0350,54.2591,0.971270,5.2000
12.6800,41.0936,54.3449,0.971270,5.2000
12.7000,41.1523,54.4308,0.971270,5.2000
12.7200,41.2110,54.5166,0.971270,5.2000
12.7400,41.2697,54.6025,0.971270,5.2000
12.7600,41.3284,54.6884,0.971270,5.2000
12.7800,41.3871,54.7742,0.971270,5.2000
12.8000,41.4457,54.8601,0.971270,5.2000
12.8200,41.5044,54.9460,0.971270,5.2000
12.8400,41.5631,55.0318,0.971270,5.2000
12.8600,41.6218,55.1177,0.971270,5.2000
12.8800,41.6805,55.2035,0.971270,5.2000
12.9000,41.7391,55.2894,0.971270,5.2000
12.9200,41.7978,55.3753,0.971270,5.2000
12.9400,41.8565,55.4611,0.971270,5.2000
12.9600,41.9152,55.5470,0.971270,5.2000
12.9800,41.9739,55.6329,0.971270,5.2000
13.0000,42.0326,55.7187,0.971270,5.2000
13.0200,42.0912,55.8046,0.971270,5.2000
13.0400,42.1499,55.8904,0.971270,5.2000
13.0600,42.2086,55.9763,0.971270,5.2000
13.0800,42.2673,56.0622,0.971270,5.2000
13.1000,42.3260,56.1480,0.971270,5.2000
13.1200,42.3847,56.2339,0.971270,5.2000
13.1400,42.4433,56.3198,0.971270,5.2000
13.1600,42.5020,56.4056,0.971270,5.2000
13.1800,42.5607,56.4915,0.971270,5.2000
13.2000,42.6194,56.5773,0.971270,5.2000
13.2200,42.6781,56.6632,0.971270,5.2000
13.2400,42.7367,56.7491,0.971270,5.2000
13.2600,42.7954,56.8349,0.971270,5.2000
13.2800,42.8541,56.9208,0.971270,5.2000
13.3000,42.9128,57.0067,0.971270,5.2000
13.3200,42.9715,57.0925,0.971270,5.2000
13.3400,43.0302,57.1784,0.971270,5.2000
13.3600,43.0888,57.2642,0.971270,5.2000
13.3800,43.1475,57.3501,0.971270,5.2000
13.4000,43.2062,57.4360,0.971270,5.2000
13.4200,43.2649,57.5218,0.971270,5.2000
13.4400,43.3236,57.6077,0.971270,5.2000
13.4600,43.3822,57.6936,0.971270,5.2000
13.4800,43.4409,57.7794,0.971270,5.2000
13.5000,43.4996,57.8653,0.971270,5.2000
13.5200,43.5583,57.9512,0.971270,5.2000
13.5400,43.6170,58.0370,0.971270,5.2000
13.5600,43.6757,58.1229,0.971270,5.2000
13.5800,43.7343,58.2087,0.971270,5.2000
13.6000,43.7930,58.2946,0.971270,5.2000
13.6200,43.8517,58.3805,0.971270,5.2000
13.6400,43.9104,58.4663,0.971270,5.2000
13.6600,43.9691,58.5522,0.971270,5.2000
13.6800,43.9699,58.5012,0.971270,0.0700
13.7000,43.9706,58.5012,0.971270,0.0700
13.7200,43.9714,58.5012,0.971270,0.0700
13.7400,43.9722,58.5012,0.971270,0.0700
13.7600,43.9730,58.5012,0.971270,0.0700
13.7800,43.9738,58.5012,0.971270,0.0700
13.8000,43.9746,58.5012,0.971270,0.0700
13.8200,43.9754,58.5012,0.971270,0.0700
13.8400,43.9762,58.5012,0.971270,0.0700
13.8600,43.9770,58.5012,0.971270,0.0700
13.8800,43.9778,58.5012,0.971270,0.0700
13.9000,43.9785,58.5012,0.971270,0.0700
13.9200,43.9793,58.5012,0.971270,0.0700
13.9400,43.9801,58.5012,0.971270,0.0700
13.9600,43.9809,58.5012,0.971270,0.0700
13.9800,43.9817,58.5012,0.971270,0.0700
14.0000,43.9825,58.5012,0.971270,0.0700
14.0200,43.9833,58.5012,0.971270,0.0700
14.0400,43.9841,58.5012,0.971270,0.0700
14.0600,43.9849,58.5012,0.971270,0.0700
14.0800,43.9857,58.5012,0.971270,0.0700
14.1000,43.9864,58.5012,0.971270,0.0700
14.1200,43.9872,58.5012,0.971270,0.0700
14.1400,43.9880,58.5012,0.971270,0.0700
14.1600,43.9888,58.5012,0.971270,0.0700
14.1800,43.9896,58.5012,0.971270,0.0700
14.2000,43.9904,58.5012,0.971270,0.0700
14.2200,43.9912,58.5012,0.971270,0.0700
14.2400,43.9920,58.5012,0.971270,0.0700
14.2600,43.9928,58.5012,0.971270,0.0700
14.2800,43.9936,58.5012,0.971270,0.0700
14.3000,43.9943,58.5012,0.971270,0.0700
14.3200,43.9951,58.5012,0.971270,0.0700
14.3400,43.9959,58.5012,0.971270,0.0700
14.3600,43.9967,58.5012,0.971270,0.0700
14.3800,43.9975,58.5012,0.971270,0.0700
14.4000,43.9983,58.5012,0.971270,0.0700
14.4200,43.9991,58.5012,0.971270,0.0700
14.4400,43.9999,58.5012,0.971270,0.0700
14.4600,44.0007,58.5012,0.971270,0.0700
14.4800,44.0015,58.5012,0.971270,0.0700
14.5000,44.0022,58.5012,0.971270,0.0700
14.5200,44.0030,58.5012,0.971270,0.0700
14.5400,44.0038,58.5012,0.971270,0.0700
14.5600,44.0046,58.5012,0.971270,0.0700
14.5800,44.0054,58.5012,0.971270,0.0700
14.6000,44.0062,58.5012,0.971270,0.0700
14.6200,44.0070,58.5012,0.971270,0.0700
14.6400,44.0078,58.5012,0.971270,0.0700
14.6600,44.0086,58.5012,0.971270,0.0700
14.6800,44.0094,58.5012,0.971270,0.0700
14.7000,44.0101,58.5012,0.971270,0.0700
14.7200,44.0109,58.5012,0.971270,0.0700
14.7400,44.0117,58.5012,0.971270,0.0700
14.7600,44.0125,58.5012,0.971270,0.0700
14.7800,44.0133,58.5012,0.971270,0.0700
14.8000,44.0141,58.5012,0.971270,0.0700
14.8200,44.0149,58.5012,0.971270,0.0700
14.8400,44.0157,58.5012,0.971270,0.0700
14.8600,44.0165,58.5012,0.971270,0.0700
14.8800,44.0173,58.5012,0.971270,0.0700
14.9000,44.0180,58.5012,0.971270,0.0700
14.9200,44.0188,58.5012,0.971270,0.0700
14.9400,44.0196,58.5012,0.971270,0.0700
14.9600,44.0204,58.5012,0.971270,0.0700
14.9800,44.0212,58.5012,0.971270,0.0700
15.0000,44.0220,58.5012,0.971270,0.0700
15.0200,44.0228,58.5012,0.971270,0.0700
15.0400,44.0236,58.5012,0.971270,0.0700
15.0600,44.0244,58.5012,0.971270,0.0700
15.0800,44.0252,58.5012,0.971270,0.0700
15.1000,44.0259,58.5012,0.971270,0.0700
15.1200,44.0267,58.5012,0.971270,0.0700
15.1400,44.0275,58.5012,0.971270,0.0700
15.1600,44.0283,58.5012,0.971270,0.0700
15.1800,44.0291,58.5012,0.971270,0.0700
15.2000,44.0299,58.5012,0.971270,0.0700
15.2200,44.0307,58.5012,0.971270,0.0700
15.2400,44.0315,58.5012,0.971270,0.0700
15.2600,44.0323,58.5012,0.971270,0.0700
15.2800,44.0331,58.5012,0.971270,0.0700
15.3000,44.0338,58.5012,0.971270,0.0700
15.3200,44.0346,58.5012,0.971270,0.0700
15.3400,44.0354,58.5012,0.971270,0.0700
15.3600,44.0362,58.5012,0.971270,0.0700
15.3800,44.0370,58.5012,0.971270,0.0700
15.4000,44.0378,58.5012,0.971270,0.0700
15.4200,44.0386,58.5012,0.971270,0.0700
15.4400,44.0394,58.5012,0.971270,0.0700
15.4600,44.0402,58.5012,0.971270,0.0700
15.4800,44.0410,58.5012,0.971270,0.0700
15.5000,44.0417,58.5012,0.971270,0.0700
15.5200,44.0425,58.5012,0.971270,0.0700
15.5400,44.0433,58.5012,0.971270,0.0700
15.5600,44.0441,58.5012,0.971270,0.0700
15.5800,44.0449,58.5012,0.971270,0.0700
15.6000,44.0457,58.5012,0.971270,0.0700
15.6200,44.0465,58.5012,0.971270,0.0700
15.6400,44.0473,58.5012,0.971270,0.0700
15.6600,44.0481,58.5012,0.971270,0.0700
15.6800,44.0489,58.5012,0.971270,0.0700
15.7000,44.0496,58.5012,0.971270,0.0700
15.7200,44.0504,58.5012,0.971270,0.0700
15.7400,44.0512,58.5012,0.971270,0.0700
15.7600,44.0520,58.5012,0.971270,0.0700
15.7800,44.0528,58.5012,0.971270,0.0700
15.8000,44.0536,58.5012,0.971270,0.0700
15.8200,44.0544,58.5012,0.971270,0.0700
15.8400,44.0552,58.5012,0.971270,0.0700
15.8600,44.0560,58.5012,0.971270,0.0700
15.8800,44.0568,58.5012,0.971270,0.0700
15.9000,44.0575,58.5012,0.971270,0.0700
15.9200,44.0583,58.5012,0.971270,0.0700
15.9400,44.0591,58.5012,0.971270,0.0700
15.9600,44.0599,58.5012,0.971270,0.0700
15.9800,44.0607,58.5012,0.971270,0.0700
16.0000,44.0615,58.5012,0.971270,0.0700
16.0200,44.0623,58.5012,0.971270,0.0700
16.0400,44.0631,58.5012,0.971270,0.0700
16.0600,44.0639,58.5012,0.971270,0.0700
16.0800,44.0647,58.5012,0.971270,0.0700
16.1000,44.0654,58.5012,0.971270,0.0700
16.1200,44.0662,58.5012,0.971270,0.0700
16.1400,44.0670,58.5012,0.971270,0.0700
16.1600,44.0678,58.5012,0.971270,0.0700
16.1800,44.0686,58.5012,0.971270,0.0700
16.2000,44.0694,58.5012,0.971270,0.0700
16.2200,44.0702,58.5012,0.971270,0.0700
16.2400,44.0710,58.5012,0.971270,0.0700
16.2600,44.0718,58.5012,0.971270,0.0700
16.2800,44.0726,58.5012,0.971270,0.0700
16.3000,44.0733,58.5012,0.971270,0.0700
16.3200,44.0741,58.5012,0.971270,0.0700
16.3400,44.0749,58.5012,0.971270,0.0700
16.3600,44.0757,58.5012,0.971270,0.0700
16.3800,44.0765,58.5012,0.971270,0.0700
16.4000,44.0773,58.5012,0.971270,0.0700
16.4200,44.0781,58.5012,0.971270,0.0700
16.4400,44.0789,58.5012,0.971270,0.0700
16.4600,44.0797,58.5012,0.971270,0.0700
16.4800,44.0805,58.5012,0.971270,0.0700
16.5000,44.0812,58.5012,0.971270,0.0700
16.5200,44.0820,58.5012,0.971270,0.0700
16.5400,44.0828,58.5012,0.971270,0.0700
16.5600,44.0836,58.5012,0.971270,0.0700
16.5800,44.0844,58.5012,0.971270,0.0700
16.6000,44.0852,58.5012,0.971270,0.0700
16.6200,44.0860,58.5012,0.971270,0.0700
16.6400,44.0868,58.5012,0.971270,0.0700
16.6600,44.0876,58.5012,0.971270,0.0700
16.6800,44.0884,58.5012,0.971270,0.0700
16.7000,44.0891,58.5012,0.971270,0.0700
16.7200,44.0899,58.5012,0.971270,0.0700
16.7400,44.0907,58.5012,0.971270,0.0700
16.7600,44.0915,58.5012,0.971270,0.0700
16.7800,44.0923,58.5012,0.971270,0.0700
16.8000,44.0931,58.5012,0.971270,0.0700
16.8200,44.0939,58.5012,0.971270,0.0700
16.8400,44.0947,58.5012,0.971270,0.0700
16.8600,44.0955,58.5012,0.971270,0.0700
16.8800,44.0963,58.5012,0.971270,0.0700
16.9000,44.0970,58.5012,0.971270,0.0700
16.9200,44.0978,58.5012,0.971270,0.0700
16.9400,44.0986,58.5012,0.971270,0.0700
16.9600,44.0994,58.5012,0.971270,0.0700
16.9800,44.1002,58.5012,0.971270,0.0700
17.0000,44.1010,58.5012,0.971270,0.0700
17.0200,44.1018,58.5012,0.971270,0.0700
17.0400,44.1026,58.5012,0.971270,0.0700
17.0600,44.1034,58.5012,0.971270,0.0700
17.0800,44.1042,58.5012,0.971270,0.0700
17.1000,44.1049,58.5012,0.971270,0.0700
17.1200,44.1057,58.5012,0.971270,0.0700
17.1400,44.1065,58.5012,0.971270,0.0700
17.1600,44.1073,58.5012,0.971270,0.0700
17.1800,44.1081,58.5012,0.971270,0.0700
17.2000,44.1089,58.5012,0.971270,0.0700
17.2200,44.1097,58.5012,0.971270,0.0700
17.2400,44.1105,58.5012,0.971270,0.0700
17.2600,44.1113,58.5012,0.971270,0.0700
17.2800,44.1121,58.5012,0.971270,0.0700
17.3000,44.1128,58.5012,0.971270,0.0700
17.3200,30.5000,30.5000,0.000000,0.0000
17.3400,30.5014,30.5000,0.000000,0.0700
17.3600,30.5042,30.5000,0.000000,0.1400
17.3800,30.5084,30.5000,0.000000,0.2100
17.4000,30.5140,30.5000,0.000000,0.2800
17.4200,30.5210,30.5000,0.000000,0.3500
17.4400,30.5294,30.5000,0.000000,0.4200
17.4600,30.5392,30.5000,0.000000,0.4892
17.4800,30.5503,30.5000,0.000000,0.5568
17.5000,30.5628,30.5000,0.000000,0.6229
17.5200,30.5765,30.5000,0.000000,0.6874
17.5400,30.5915,30.5000,0.000000,0.7505
17.5600,30.6078,30.5000,0.000000,0.8121
17.5800,30.6252,30.5000,0.000000,0.8724
17.6000,30.6439,30.5000,0.000000,0.9312
17.6200,30.6636,30.5000,0.000000,0.9887
17.6400,30.6845,30.5000,0.000000,1.0449
17.6600,30.7065,30.5000,0.000000,1.0998
17.6800,30.7296,30.5000,0.000000,1.1535
17.7000,30.7537,30.5000,0.000000,1.2059
17.7200,30.7789,30.5000,0.000000,1.2572
17.7400,30.8050,30.5000,0.000000,1.3072
17.7600,30.8321,30.5000,0.000000,1.3561
17.7800,30.8602,30.5000,0.000000,1.4040
17.8000,30.8892,30.5000,0.000000,1.4507
17.8200,30.9191,30.5000,0.000000,1.4963
17.8400,30.9500,30.5000,0.000000,1.5409
17.8600,30.9816,30.5000,0.000000,1.5845
17.8800,31.0142,30.5000,0.000000,1.6271
17.9000,31.0476,30.5000,0.000000,1.6687
17.9200,31.0817,30.5000,0.000000,1.7094
17.9400,31.1167,30.5000,0.000000,1.7491
17.9600,31.1525,30.5000,0.000000,1.7880
17.9800,31.1890,30.5000,0.000000,1.8259
18.0000,31.2263,30.5000,0.000000,1.8630
18.0200,31.2643,30.5000,0.000000,1.8992
18.0400,31.3029,30.5000,0.000000,1.9346
18.0600,31.3423,30.5000,0.000000,1.9692
18.0800,31.3824,30.5000,0.000000,2.0030
18.1000,31.4231,30.5000,0.000000,2.0361
18.1200,31.4645,30.5000,0.000000,2.0684
18.1400,31.5065,30.5000,0.000000,2.0999
18.1600,31.5491,30.5000,0.000000,2.1307
18.1800,31.5923,30.5000,0.000000,2.1609
18.2000,31.6361,30.5000,0.000000,2.1903
18.2200,31.6805,30.5000,0.000000,2.2190
18.2400,31.7254,30.5000,0.000000,2.2471
18.2600,31.7709,30.5000,0.000000,2.2746
18.2800,31.8170,30.5000,0.000000,2.3014
18.3000,31.8635,30.5000,0.000000,2.3276
18.3200,31.9106,30.5000,0.000000,2.3533
18.3400,31.9581,30.5000,0.000000,2.3783
18.3600,32.0062,30.5000,0.000000,2.4027
18.3800,32.0547,30.5000,0.000000,2.4265
18.4000,32.1037,30.5000,0.000000,2.4499
18.4200,32.1532,30.5000,0.000000,2.4726
18.4400,32.2031,30.5000,0.000000,2.4948
18.4600,32.2534,30.5000,0.000000,2.5165
18.4800,32.3042,30.5000,0.000000,2.5377
18.5000,32.3553,30.5000,0.000000,2.5584
18.5200,32.4069,30.5000,0.000000,2.5786
18.5400,32.4589,30.5000,0.000000,2.5983
18.5600,32.5112,30.5000,0.000000,2.6175
18.5800,32.5639,30.5000,0.000000,2.6363
18.6000,32.6170,30.5000,0.000000,2.6546
18.6200,32.6705,30.5000,0.000000,2.6725
18.6400,32.7243,30.5000,0.000000,2.6899
18.6600,32.7784,30.5000,0.000000,2.7069
18.6800,32.8329,30.5000,0.000000,2.7235
18.7000,32.8877,30.5000,0.000000,2.7397
18.7200,32.9428,30.5000,0.000000,2.7555
18.7400,32.9982,30.5000,0.000000,2.7709
18.7600,33.0539,30.5000,0.000000,2.7859
18.7800,33.1099,30.5000,0.000000,2.8005
18.8000,33.1662,30.5000,0.000000,2.8148
18.8200,33.2228,30.5000,0.000000,2.8287
18.8400,33.2796,30.5000,0.000000,2.8422
18.8600,33.3368,30.5000,0.000000,2.8554
18.8800,33.3941,30.5000,0.000000,2.8683
18.9000,33.4517,30.5000,0.000000,2.8808
18.9200,33.5096,30.5000,0.000000,2.8930
18.9400,33.5677,30.5000,0.000000,2.9049
18.9600,33.6260,30.5000,0.000000,2.9165
18.9800,33.6846,30.5000,0.000000,2.9278
19.0000,33.7434,30.5000,0.000000,2.9387
19.0200,33.8023,30.5000,0.000000,2.9494
19.0400,33.8615,30.5000,0.000000,2.9598
19.0600,33.9209,30.5000,0.000000,2.9699
19.0800,33.9805,30.5000,0.000000,2.9798
19.1000,34.0403,30.5000,0.000000,2.9893
19.1200,34.1003,30.5000,0.000000,2.9986
19.1400,34.1604,30.5000,0.000000,3.0077
19.1600,34.2208,30.5000,0.000000,3.0165
19.1800,34.2813,30.5000,0.000000,3.0250
19.2000,34.3419,30.5000,0.000000,3.0333
19.2200,34.4028,30.5000,0.000000,3.0414
19.2400,34.4638,30.5000,0.000000,3.0492
19.2600,34.5249,30.5000,0.000000,3.0568
19.2800,34.5862,30.5000,0.000000,3.0642
19.3000,34.6476,30.5000,0.000000,3.0714
19.3200,34.7092,30.5000,0.000000,3.0783
19.3400,34.7709,30.5000,0.000000,3.0851
19.3600,34.8327,30.5000,0.000000,3.0916
19.3800,34.8947,30.5000,0.000000,3.0980
19.4000,34.9567,30.5000,0.000000,3.1041
19.4200,35.0189,30.5000,0.000000,3.1101
19.4400,35.0813,30.5000,0.000000,3.1158
19.4600,35.1437,30.5000,0.000000,3.1214
19.4800,35.2062,30.5000,0.000000,3.1268
19.5000,35.2689,30.5000,0.000000,3.1320
19.5200,35.3316,30.5000,0.000000,3.1371
19.5400,35.3945,30.5000,0.000000,3.1420
19.5600,35.4574,30.5000,0.000000,3.1467
19.5800,35.5204,30.5000,0.000000,3.1512
19.6000,35.5835,30.5000,0.000000,3.1556
19.6200,35.6467,30.5000,0.000000,3.1599
19.6400,35.7100,30.5000,0.000000,3.1640
19.6600,35.7734,30.5000,0.000000,3.1679
19.6800,35.8368,30.5000,0.000000,3.1717
19.7000,35.9003,30.5000,0.000000,3.1754
19.7200,35.9639,30.5000,0.000000,3.1789
19.7400,36.0275,30.5000,0.000000,3.1823
19.7600,36.0912,30.5000,0.000000,3.1855
19.7800,36.1550,30.5000,0.000000,3.1886
19.8000,36.2188,30.5000,0.000000,3.1916
19.8200,36.2827,30.5000,0.000000,3.1945
19.8400,36.3467,30.5000,0.000000,3.1972
19.8600,36.4107,30.5000,0.000000,3.1998
19.8800,36.4747,30.5000,0.000000,3.2023
19.9000,36.5388,30.5000,0.000000,3.2047
19.9200,36.6029,30.5000,0.000000,3.2070
19.9400,36.6671,30.5000,0.000000,3.2092
19.9600,36.7314,30.5000,0.000000,3.2112
19.9800,36.7956,30.5000,0.000000,3.2132
20.0000,36.8599,30.5000,0.000000,3.2151
20.0200,36.9243,30.5000,0.000000,3.2168
20.0400,36.9886,30.5000,0.000000,3.2185
20.0600,37.0530,30.5000,0.000000,3.2200
20.0800,37.1175,30.5000,0.000000,3.2215
20.1000,37.1819,30.5000,0.000000,3.2229
20.1200,37.2464,30.5000,0.000000,3.2242
20.1400,37.3109,30.5000,0.000000,3.2254
20.1600,37.3754,30.5000,0.000000,3.2265
20.1800,37.4400,30.5000,0.000000,3.2275
20.2000,37.5046,30.5000,0.000000,3.2284
20.2200,37.5691,30.5000,0.000000,3.2293
20.2400,37.6337,30.5000,0.000000,3.2301
20.2600,37.6984,30.5000,0.000000,3.2308
20.2800,37.7630,30.5000,0.000000,3.2314
20.3000,37.8276,30.5000,0.000000,3.2320
20.3200,37.8923,30.5000,0.000000,3.2325
20.3400,37.9569,30.5000,0.000000,3.2329
20.3600,38.0216,30.5000,0.000000,3.2333
20.3800,38.0863,30.5000,0.000000,3.2335
20.4000,38.1509,30.5000,0.000000,3.2338
20.4200,38.2156,30.5000,0.000000,3.2339
20.4400,38.2803,30.5000,0.000000,3.2340
20.4600,38.3450,30.5000,0.000000,3.2340
20.4800,38.4097,30.5000,0.000000,3.2340
20.5000,38.4743,30.5000,0.000000,3.2339
20.5200,38.5390,30.5000,0.000000,3.2338
20.5400,38.6037,30.5000,0.000000,3.2336
20.5600,38.6684,30.5000,0.000000,3.2333
20.5800,38.7330,30.5000,0.000000,3.2330
20.6000,38.7977,30.5000,0.000000,3.2327
20.6200,38.8623,30.5000,0.000000,3.2322
20.6400,38.9269,30.5000,0.000000,3.2318
20.6600,38.9916,30.5000,0.000000,3.2313
20.6800,39.0562,30.5000,0.000000,3.2307
20.7000,39.1208,30.5000,0.000000,3.2301
20.7200,39.1854,30.5000,0.000000,3.2295
20.7400,39.2500,30.5000,0.000000,3.2288
20.7600,39.3145,30.5000,0.000000,3.2280
20.7800,39.3791,30.5000,0.000000,3.2273
20.8000,39.4436,30.5000,0.000000,3.2265
20.8200,39.5081,30.5000,0.000000,3.2256
20.8400,39.5726,30.5000,0.000000,3.2247
20.8600,39.6371,30.5000,0.000000,3.2238
20.8800,39.7015,30.5000,0.000000,3.2228
20.9000,39.7660,30.5000,0.000000,3.2218
20.9200,39.8304,30.5000,0.000000,3.2207
20.9400,39.8948,30.5000,0.000000,3.2197
20.9600,39.9591,30.5000,0.000000,3.2186
20.9800,40.0235,30.5000,0.000000,3.2174
21.0000,40.0878,30.5000,0.000000,3.2162
21.0200,40.1521,30.5000,0.000000,3.2150
21.0400,40.2164,30.5000,0.000000,3.2138
21.0600,40.2806,30.5000,0.000000,3.2125
21.0800,40.3449,30.5000,0.000000,3.2112
21.1000,40.4091,30.5000,0.000000,3.2099
21.1200,40.4732,30.5000,0.000000,3.2086
21.1400,40.5374,30.5000,0.000000,3.2072
21.1600,40.6015,30.5000,0.000000,3.2058
21.1800,40.6656,30.5000,0.000000,3.2044
21.2000,40.7296,30.5000,0.000000,3.2029
21.2200,40.7937,30.5000,0.000000,3.2014
21.2400,40.8577,30.5000,0.000000,3.1999
21.2600,40.9216,30.5000,0.000000,3.1984
21.2800,40.9856,30.5000,0.000000,3.1969
21.3000,41.0495,30.5000,0.000000,3.1953
21.3200,41.1134,30.5000,0.000000,3.1937
21.3400,41.1772,30.5000,0.000000,3.1921
21.3600,41.2410,30.5000,0.000000,3.1905
21.3800,41.3048,30.5000,0.000000,3.1888
21.4000,41.3685,30.5000,0.000000,3.1871
21.4200,41.4322,30.5000,0.000000,3.1855
21.4400,41.4959,30.5000,0.000000,3.1838
21.4600,41.5596,30.5000,0.000000,3.1820
21.4800,41.6232,30.5000,0.000000,3.1803
21.5000,41.6867,30.5000,0.000000,3.1785
21.5200,41.7503,30.5000,0.000000,3.1768
21.5400,41.8138,30.5000,0.000000,3.1750
21.5600,41.8772,30.5000,0.000000,3.1732
21.5800,41.9407,30.5000,0.000000,3.1714
21.6000,42.0040,30.5000,0.000000,3.1695
21.6200,42.0674,30.5000,0.000000,3.1677
21.6400,42.1307,30.5000,0.000000,3.1659
21.6600,42.1940,30.5000,0.000000,3.1640
21.6800,42.2572,30.5000,0.000000,3.1621
21.7000,42.3204,30.5000,0.000000,3.1602
21.7200,42.3836,30.5000,0.000000,3.1583
21.7400,42.4467,30.5000,0.000000,3.1564
21.7600,42.5098,30.5000,0.000000,3.1545
21.7800,42.5729,30.5000,0.000000,3.1525
21.8000,42.6359,30.5000,0.000000,3.1506
21.8200,42.6989,30.5000,0.000000,3.1486
21.8400,42.7618,30.5000,0.000000,3.1467
21.8600,42.8247,30.5000,0.000000,3.1447
21.8800,42.8875,30.5000,0.000000,3.1427
21.9000,42.9504,30.5000,0.000000,3.1407
21.9200,43.0131,30.5000,0.000000,3.1387
21.9400,43.0759,30.5000,0.000000,3.1367
21.9600,43.1386,30.5000,0.000000,3.1347
21.9800,43.2012,30.5000,0.000000,3.1327
22.0000,43.2638,30.5000,0.000000,3.1306
22.0200,43.3264,30.5000,0.000000,3.1286
22.0400,43.3889,30.5000,0.000000,3.1266
22.0600,43.4514,30.5000,0.000000,3.1245
22.0800,43.5139,30.5000,0.000000,3.1225
22.1000,43.5763,30.5000,0.000000,3.1204
22.1200,43.6386,30.5000,0.000000,3.1183
22.1400,43.7010,30.5000,0.000000,3.1163
22.1600,43.7633,30.5000,0.000000,3.1142
22.1800,43.8255,30.5000,0.000000,3.1121
22.2000,43.8877,30.5000,0.000000,3.1100
22.2200,43.9499,30.5000,0.000000,3.1079
22.2400,44.0120,30.5000,0.000000,3.1058
22.2600,44.0740,30.5000,0.000000,3.1037
22.2800,44.1361,30.5000,0.000000,3.1016
22.3000,44.1981,30.5000,0.000000,3.0995
